order_id;order_date;product_name;category;price_unit;quantity;discount_pct;store_city;store_region;sales_channel;returned;customer_segment;profit_margin_pct;shipping_cost
ORD01037;2025-02-17;Smartphone;Eletrônicos;1365,89;1;0;Cuiabá;Centro-Oeste;Loja Física;Sim;Comum;15,0;13,84
ORD01038;2025-03-28;Jaqueta;Moda;510,11;1;10;Brasília;Centro-Oeste;E-commerce;Não;Comum;24,27;8,21
ORD01039;2025-05-21;Fone de Ouvido;Eletrônicos;113,55;1;10;Salvador;Nordeste;Loja Física;Não;VIP;15,0;16,58
ORD01040;2025-03-03;Smartphone;Eletrônicos;1376,14;1;0;Salvador;Nordeste;Loja Física;Não;VIP;15,0;24,97
ORD01041;2024-10-05;Maquiagem;Beleza;74,16;1;5;Salvador;Nordeste;E-commerce;Não;Comum;19,45;13,0
ORD01042;2024-08-11;Creme Facial;Beleza;32,84;1;0;Manaus;Norte;E-commerce;Não;Empresa;22,9;27,21
ORD01043;2025-03-30;Raquete;Esportes;216,58;1;0;Porto Velho;Norte;E-commerce;Não;Comum;20,0;31,32
ORD01044;2025-04-29;Sofá;Casa;1883,49;1;0;Porto Alegre;Sul;E-commerce;Não;Comum;16,35;12,09
ORD01045;2024-10-28;Carregador;Eletrônicos;53,26;1;0;Manaus;Norte;Loja Física;Não;Comum;15,0;32,47
ORD01046;2025-05-29;Sofá;Casa;1330,63;1;0;Salvador;Nordeste;Loja Física;Não;Comum;18,99;32,81
ORD01047;2025-03-25;Tênis;Moda;229,61;1;20;Recife;Nordeste;Loja Física;Não;VIP;28,68;19,84
ORD01048;2025-02-21;Sofá;Casa;1179,03;1;0;Curitiba;Sul;E-commerce;Não;Comum;20,0;14,65
ORD01049;2025-05-11;Raquete;Esportes;247,63;1;5;Fortaleza;Nordeste;Loja Física;Não;Empresa;19,68;17,37
ORD01050;2024-08-19;Toalha;Casa;42,52;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;19,98;9,65
ORD01051;2025-05-08;Toalha;Casa;20,0;2;0;Manaus;Norte;Loja Física;Não;VIP;19,37;30,55
ORD01052;2025-02-07;Shampoo;Beleza;42,53;3;5;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;21,15;7,9
ORD01053;2025-05-02;Panela;Casa;85,0;3;0;Goiânia;Centro-Oeste;Loja Física;Não;Empresa;17,78;12,56
ORD01054;2024-07-18;Calça Jeans;Moda;100,0;3;5;Porto Alegre;Sul;Loja Física;Não;VIP;30,0;7,0
ORD01055;2024-11-14;Jaqueta;Moda;846,26;2;5;Goiânia;Centro-Oeste;Loja Física;Não;Comum;22,27;12,68
ORD01056;2025-01-25;Creme Facial;Beleza;90,53;1;0;Goiânia;Centro-Oeste;Loja Física;Sim;Comum;19,97;8,67
ORD01057;2024-12-16;Toalha;Casa;64,76;2;10;Goiânia;Centro-Oeste;Loja Física;Não;Comum;17,1;11,99
ORD01058;2025-03-16;Camiseta;Moda;72,34;2;5;Fortaleza;Nordeste;Loja Física;Sim;Comum;27,47;20,85
ORD01059;2024-11-23;Toalha;Casa;21,33;3;5;Porto Alegre;Sul;Loja Física;Não;Comum;20,0;7,02
ORD01060;2024-07-29;Shampoo;Beleza;61,66;2;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;18,54;9,01
ORD01061;2025-01-15;Toalha;Casa;50,75;1;0;Salvador;Nordeste;Loja Física;Não;Comum;19,48;19,2
ORD01062;2025-03-11;Bicicleta;Esportes;500,0;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;18,61;12,86
ORD01063;2024-11-12;Jaqueta;Moda;347,82;2;0;Porto Alegre;Sul;Loja Física;Sim;Comum;26,91;11,53
ORD01064;2024-07-07;Jaqueta;Moda;970,43;2;0;São Paulo;Sudeste;E-commerce;Não;VIP;20,3;5,26
ORD01065;2025-05-28;Notebook;Eletrônicos;2512,94;1;0;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;12,1;10,68
ORD01066;2024-12-13;Chuteira;Esportes;160,45;1;0;Goiânia;Centro-Oeste;Loja Física;Não;Comum;19,51;14,12
ORD01067;2025-05-18;Creme Facial;Beleza;37,37;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;25,0;6,06
ORD01068;2025-01-09;Notebook;Eletrônicos;2000,0;1;0;São Paulo;Sudeste;E-commerce;Não;VIP;14,15;9,01
ORD01069;2024-08-12;Raquete;Esportes;163,67;2;0;Porto Alegre;Sul;E-commerce;Não;Comum;20,0;6,18
ORD01070;2024-12-18;Camiseta;Moda;61,97;1;15;Salvador;Nordeste;E-commerce;Não;Comum;30,0;18,31
ORD01071;2024-11-20;Creme Facial;Beleza;82,28;4;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;22,83;5,31
ORD01072;2025-03-06;Smartphone;Eletrônicos;1000,0;1;5;Curitiba;Sul;E-commerce;Não;VIP;15,0;10,9
ORD01073;2025-06-14;Suplemento;Esportes;81,59;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;20,0;9,69
ORD01074;2025-05-20;Calça Jeans;Moda;133,9;2;0;Belém;Norte;E-commerce;Não;VIP;27,27;24,22
ORD01075;2024-12-28;Bicicleta;Esportes;500,0;1;5;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;18,92;18,52
ORD01076;2025-04-03;Jaqueta;Moda;315,58;2;5;Manaus;Norte;E-commerce;Não;VIP;26,83;22,95
ORD01077;2024-08-31;Suplemento;Esportes;78,07;1;0;Cuiabá;Centro-Oeste;E-commerce;Sim;Comum;20,0;13,19
ORD01078;2024-12-19;Jaqueta;Moda;391,16;2;15;Belo Horizonte;Sudeste;Loja Física;Não;Comum;26,43;8,99
ORD01079;2024-09-09;Jaqueta;Moda;512,72;1;10;Florianópolis;Sul;E-commerce;Não;Comum;25,27;7,8
ORD01080;2025-04-13;Tênis;Moda;122,13;1;5;Manaus;Norte;Loja Física;Não;VIP;28,55;27,11
ORD01081;2025-01-21;Cadeira;Casa;205,21;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;VIP;19,53;10,31
ORD01082;2025-03-12;Camiseta;Moda;73,52;2;5;Brasília;Centro-Oeste;E-commerce;Sim;Comum;26,17;10,07
ORD01083;2024-10-15;Chuteira;Esportes;118,75;2;0;Florianópolis;Sul;Loja Física;Não;Comum;20,0;6,93
ORD01084;2025-02-27;Suplemento;Esportes;88,61;1;5;Brasília;Centro-Oeste;E-commerce;Não;Comum;17,67;11,73
ORD01085;2025-05-12;Bicicleta;Esportes;500,0;1;0;Recife;Nordeste;E-commerce;Não;Comum;20,0;26,71
ORD01086;2025-06-25;Shampoo;Beleza;35,64;1;0;Manaus;Norte;Loja Física;Não;Comum;20,64;32,48
ORD01087;2025-01-28;Jaqueta;Moda;1500,0;2;10;Goiânia;Centro-Oeste;E-commerce;Não;Comum;15,0;11,16
ORD01088;2025-04-29;Maquiagem;Beleza;52,44;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Empresa;21,52;9,11
ORD01089;2025-01-06;Maquiagem;Beleza;36,0;1;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;21,89;7,09
ORD01090;2024-12-30;Calça Jeans;Moda;354,05;4;10;Porto Velho;Norte;E-commerce;Sim;Comum;22,68;33,34
ORD01091;2024-12-19;Sofá;Casa;933,91;1;10;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;20,0;21,47
ORD01092;2025-05-19;Panela;Casa;66,48;1;15;Fortaleza;Nordeste;Loja Física;Não;Comum;20,0;24,87
ORD01093;2025-04-12;Panela;Casa;30,0;1;5;São Paulo;Sudeste;Loja Física;Não;VIP;20,0;6,86
ORD01094;2025-02-18;Sofá;Casa;1070,15;1;5;Salvador;Nordeste;Loja Física;Sim;Comum;20,0;31,16
ORD01095;2024-10-15;Bicicleta;Esportes;500,0;1;0;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;19,93;21,29
ORD01096;2024-11-05;Cadeira;Casa;393,75;2;0;Florianópolis;Sul;Loja Física;Não;Comum;16,36;13,97
ORD01097;2025-05-29;Tênis;Moda;128,18;3;15;Porto Alegre;Sul;E-commerce;Não;Comum;29,21;10,57
ORD01098;2024-10-06;Tênis;Moda;134,65;1;0;Rio de Janeiro;Sudeste;Loja Física;Sim;Comum;30,0;5,88
ORD01099;2025-05-21;Cadeira;Casa;210,63;1;5;São Paulo;Sudeste;Loja Física;Sim;Empresa;19,04;12,9
ORD01100;2025-06-30;Carregador;Eletrônicos;218,66;2;0;Florianópolis;Sul;E-commerce;Não;Comum;6,93;9,32
ORD01101;2024-08-05;Cadeira;Casa;225,99;1;0;Goiânia;Centro-Oeste;Loja Física;Não;Comum;18,09;19,96
ORD01102;2024-10-19;Calça Jeans;Moda;165,4;1;5;Fortaleza;Nordeste;E-commerce;Não;VIP;26,78;15,98
ORD01103;2025-06-10;Smartphone;Eletrônicos;1000,0;1;5;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;13,87;8,87
ORD01104;2024-12-25;Bicicleta;Esportes;500,0;1;0;Fortaleza;Nordeste;E-commerce;Não;VIP;20,0;37,12
ORD01105;2024-10-05;Bicicleta;Esportes;1096,63;1;15;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;18,58;16,07
ORD01106;2025-04-20;Maquiagem;Beleza;100,38;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;17,77;5,44
ORD01107;2024-12-30;Fone de Ouvido;Eletrônicos;189,31;3;10;Recife;Nordeste;E-commerce;Não;Comum;13,37;23,06
ORD01108;2025-02-09;Carregador;Eletrônicos;72,79;1;0;Goiânia;Centro-Oeste;E-commerce;Não;VIP;14,11;9,15
ORD01109;2025-02-25;Bicicleta;Esportes;889,2;1;0;São Paulo;Sudeste;E-commerce;Não;Empresa;17,76;14,37
ORD01110;2025-03-19;Toalha;Casa;21,77;5;0;Porto Alegre;Sul;Loja Física;Não;Comum;17,87;11,22
ORD01111;2024-11-27;Fone de Ouvido;Eletrônicos;157,06;3;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;14,74;8,14
ORD01112;2024-11-10;Perfume;Beleza;107,92;1;0;Florianópolis;Sul;Loja Física;Não;Comum;23,5;8,11
ORD01113;2024-07-14;Chuteira;Esportes;178,28;2;0;Brasília;Centro-Oeste;Loja Física;Não;Empresa;15,77;11,15
ORD01114;2025-01-10;Fone de Ouvido;Eletrônicos;153,2;3;0;Recife;Nordeste;E-commerce;Não;VIP;12,58;23,86
ORD01115;2025-05-29;Panela;Casa;39,1;1;0;Curitiba;Sul;Loja Física;Não;Comum;19,54;8,8
ORD01116;2024-11-06;Jaqueta;Moda;297,84;1;15;Belo Horizonte;Sudeste;Loja Física;Não;Comum;28,31;7,15
ORD01117;2024-09-11;Notebook;Eletrônicos;2000,0;1;0;Porto Velho;Norte;E-commerce;Não;VIP;15,0;39,99
ORD01118;2025-01-08;Camiseta;Moda;41,97;1;0;Porto Velho;Norte;Loja Física;Não;Comum;30,0;23,41
ORD01119;2024-09-23;Camiseta;Moda;109,31;1;5;Salvador;Nordeste;Loja Física;Não;Comum;23,72;15,06
ORD01120;2024-11-17;Notebook;Eletrônicos;2000,0;1;20;Belém;Norte;E-commerce;Sim;VIP;15,0;38,21
ORD01121;2025-05-08;Cadeira;Casa;100,0;1;15;Porto Alegre;Sul;E-commerce;Não;Comum;20,0;15,01
ORD01122;2024-10-11;Jaqueta;Moda;150,0;2;15;Florianópolis;Sul;E-commerce;Não;VIP;30,0;6,96
ORD01123;2024-11-12;Shampoo;Beleza;66,01;1;0;Curitiba;Sul;E-commerce;Não;VIP;14,47;8,69
ORD01124;2024-10-19;Sofá;Casa;824,75;1;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;20,0;11,41
ORD01125;2025-06-09;Carregador;Eletrônicos;102,7;2;0;Porto Alegre;Sul;E-commerce;Não;VIP;11,0;8,28
ORD01126;2025-02-19;Toalha;Casa;26,44;1;0;Florianópolis;Sul;Loja Física;Não;Comum;20,0;6,75
ORD01127;2025-04-01;Jaqueta;Moda;756,4;2;5;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;24,35;6,18
ORD01128;2025-06-09;Panela;Casa;76,92;1;15;Curitiba;Sul;Loja Física;Não;Empresa;19,98;8,32
ORD01129;2024-10-18;Creme Facial;Beleza;137,59;4;5;Belém;Norte;Loja Física;Não;Comum;15,93;20,38
ORD01130;2025-02-03;Cadeira;Casa;256,99;1;0;Fortaleza;Nordeste;E-commerce;Não;Empresa;19,36;27,93
ORD01131;2024-07-06;Fone de Ouvido;Eletrônicos;467,75;1;0;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;8,81;7,73
ORD01132;2025-01-19;Carregador;Eletrônicos;93,38;1;0;Cuiabá;Centro-Oeste;Loja Física;Sim;Comum;14,39;9,49
ORD01133;2024-09-15;Perfume;Beleza;168,36;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;22,71;8,39
ORD01134;2024-08-05;Carregador;Eletrônicos;127,44;2;5;Salvador;Nordeste;Loja Física;Não;VIP;13,18;23,56
ORD01135;2024-10-04;Sofá;Casa;873,26;1;0;Porto Velho;Norte;E-commerce;Não;Comum;20,0;45,55
ORD01136;2025-04-08;Carregador;Eletrônicos;127,79;3;0;Florianópolis;Sul;Loja Física;Não;Comum;13,34;7,87
ORD01137;2024-12-07;Creme Facial;Beleza;114,02;1;0;São Paulo;Sudeste;Loja Física;Não;VIP;18,63;5,39
ORD01138;2025-01-08;Notebook;Eletrônicos;2000,0;1;0;São Paulo;Sudeste;Loja Física;Não;Empresa;14,37;9,17
ORD01139;2025-02-03;Smartphone;Eletrônicos;1000,0;1;10;Porto Alegre;Sul;Loja Física;Não;Comum;15,0;7,11
ORD01140;2025-04-23;Camiseta;Moda;75,21;1;5;Belém;Norte;Loja Física;Não;Comum;25,74;21,85
ORD01141;2024-10-04;Jaqueta;Moda;366,77;2;0;Belo Horizonte;Sudeste;Loja Física;Não;VIP;26,24;7,98
ORD01142;2025-03-28;Camiseta;Moda;56,97;1;0;Porto Velho;Norte;E-commerce;Não;Comum;27,49;29,42
ORD01143;2025-01-03;Perfume;Beleza;50,0;1;0;Recife;Nordeste;E-commerce;Não;Comum;25,0;21,89
ORD01144;2025-03-10;Camiseta;Moda;68,95;1;10;Manaus;Norte;E-commerce;Não;Comum;29,45;36,35
ORD01145;2025-04-05;Maquiagem;Beleza;116,8;1;0;Porto Velho;Norte;E-commerce;Não;Comum;17,96;21,11
ORD01146;2025-01-09;Panela;Casa;33,97;3;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;19,46;14,13
ORD01147;2024-12-24;Panela;Casa;130,8;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;VIP;17,85;9,55
ORD01148;2025-05-06;Calça Jeans;Moda;261,86;1;20;Salvador;Nordeste;E-commerce;Não;VIP;24,23;14,88
ORD01149;2024-07-09;Carregador;Eletrônicos;57,83;2;0;Florianópolis;Sul;Loja Física;Não;Comum;12,71;8,05
ORD01150;2024-08-08;Raquete;Esportes;451,03;1;0;Fortaleza;Nordeste;Loja Física;Sim;VIP;14,94;21,69
ORD01151;2024-10-25;Tênis;Moda;133,81;1;10;Fortaleza;Nordeste;E-commerce;Não;Comum;29,4;16,1
ORD01152;2024-09-27;Raquete;Esportes;150,0;1;0;Porto Alegre;Sul;Loja Física;Não;Comum;20,0;8,6
ORD01153;2024-12-07;Perfume;Beleza;143,41;1;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;21,5;5,58
ORD01154;2025-03-28;Toalha;Casa;52,23;5;5;Porto Alegre;Sul;Loja Física;Não;Comum;16,9;10,4
ORD01155;2024-10-05;Calça Jeans;Moda;156,47;3;15;Fortaleza;Nordeste;Loja Física;Não;Comum;28,94;24,14
ORD01156;2024-10-29;Fone de Ouvido;Eletrônicos;279,22;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;12,57;9,49
ORD01157;2025-03-17;Cadeira;Casa;462,28;1;10;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;15,57;11,63
ORD01158;2025-02-13;Chuteira;Esportes;141,3;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;18,93;7,32
ORD01159;2024-11-23;Chuteira;Esportes;154,06;3;5;Salvador;Nordeste;E-commerce;Não;Empresa;16,67;24,76
ORD01160;2025-01-02;Suplemento;Esportes;192,13;1;0;Belo Horizonte;Sudeste;E-commerce;Não;Empresa;12,44;8,29
ORD01161;2025-02-02;Tênis;Moda;188,83;2;5;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;28,23;5,52
ORD01162;2025-01-25;Maquiagem;Beleza;62,11;3;0;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;20,68;9,69
ORD01163;2024-11-13;Shampoo;Beleza;20,15;1;0;Goiânia;Centro-Oeste;Loja Física;Não;Empresa;25,0;14,88
ORD01164;2024-12-15;Bicicleta;Esportes;500,0;1;5;Rio de Janeiro;Sudeste;Loja Física;Sim;Comum;18,2;10,26
ORD01165;2025-04-18;Shampoo;Beleza;23,47;1;10;Salvador;Nordeste;Loja Física;Não;Comum;25,0;18,22
ORD01166;2025-02-01;Cadeira;Casa;323,2;1;10;Curitiba;Sul;E-commerce;Não;Comum;16,53;15,47
ORD01167;2024-11-08;Perfume;Beleza;76,12;1;0;Porto Alegre;Sul;Loja Física;Não;VIP;23,83;10,94
ORD01168;2024-11-16;Carregador;Eletrônicos;86,71;2;0;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;12,3;10,22
ORD01169;2025-04-01;Jaqueta;Moda;782,82;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;24,19;6,64
ORD01170;2024-12-26;Jaqueta;Moda;188,73;2;0;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;30,0;9,16
ORD01171;2024-10-16;Camiseta;Moda;30,0;1;15;Recife;Nordeste;Loja Física;Não;Comum;29,52;22,61
ORD01172;2024-10-30;Carregador;Eletrônicos;76,36;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;13,12;6,52
ORD01173;2024-10-08;Creme Facial;Beleza;97,22;2;0;Cuiabá;Centro-Oeste;Loja Física;Não;VIP;22,15;8,39
ORD01174;2024-09-30;Calça Jeans;Moda;163,24;2;0;Manaus;Norte;Loja Física;Não;Comum;28,23;20,65
ORD01175;2024-08-18;Calça Jeans;Moda;185,79;1;10;Brasília;Centro-Oeste;E-commerce;Não;Comum;27,33;10,56
ORD01176;2025-04-09;Jaqueta;Moda;506,11;1;0;Porto Velho;Norte;Loja Física;Não;Empresa;27,93;31,24
ORD01177;2024-09-15;Camiseta;Moda;33,41;1;0;Brasília;Centro-Oeste;Loja Física;Sim;Comum;30,0;8,01
ORD01178;2024-11-02;Calça Jeans;Moda;100,0;1;0;Porto Alegre;Sul;Loja Física;Não;Comum;30,0;11,63
ORD01179;2024-08-18;Maquiagem;Beleza;49,24;2;0;Recife;Nordeste;Loja Física;Não;Comum;23,21;13,46
ORD01180;2025-04-17;Creme Facial;Beleza;78,05;1;10;Porto Alegre;Sul;Loja Física;Não;Empresa;21,34;11,0
ORD01181;2025-01-27;Maquiagem;Beleza;20,0;1;5;Recife;Nordeste;E-commerce;Não;Comum;25,0;20,15
ORD01182;2025-04-25;Maquiagem;Beleza;27,5;2;0;Fortaleza;Nordeste;E-commerce;Não;Comum;22,8;16,94
ORD01183;2025-03-28;Sofá;Casa;800,0;1;5;São Paulo;Sudeste;Loja Física;Não;Empresa;19,65;13,38
ORD01184;2024-09-12;Jaqueta;Moda;305,58;1;0;Florianópolis;Sul;E-commerce;Não;Comum;27,85;7,09
ORD01185;2024-09-15;Cadeira;Casa;271,02;2;0;Florianópolis;Sul;Loja Física;Não;Comum;16,73;16,96
ORD01186;2024-09-25;Chuteira;Esportes;142,97;1;5;Recife;Nordeste;Loja Física;Não;Comum;17,24;23,49
ORD01187;2025-04-15;Bicicleta;Esportes;500,0;1;5;São Paulo;Sudeste;Loja Física;Não;Comum;20,0;11,16
ORD01188;2025-01-07;Jaqueta;Moda;970,17;1;15;Goiânia;Centro-Oeste;Loja Física;Não;VIP;22,72;9,15
ORD01189;2024-10-18;Sofá;Casa;1106,77;1;0;Belém;Norte;Loja Física;Não;Comum;20,0;58,69
ORD01190;2025-04-10;Smartphone;Eletrônicos;1173,3;1;0;Belém;Norte;E-commerce;Não;Comum;15,0;28,06
ORD01191;2025-02-16;Perfume;Beleza;209,84;1;0;Manaus;Norte;Loja Física;Não;Comum;22,32;30,63
ORD01192;2025-04-24;Perfume;Beleza;102,87;3;0;Porto Alegre;Sul;E-commerce;Não;Comum;24,71;10,95
ORD01193;2025-01-22;Carregador;Eletrônicos;186,28;1;0;Belo Horizonte;Sudeste;Loja Física;Não;VIP;7,8;9,16
ORD01194;2025-02-19;Chuteira;Esportes;239,9;1;10;Fortaleza;Nordeste;E-commerce;Não;Comum;15,06;17,24
ORD01195;2024-10-20;Smartphone;Eletrônicos;1143,8;2;0;Salvador;Nordeste;Loja Física;Não;Comum;15,0;15,64
ORD01196;2024-08-11;Raquete;Esportes;237,87;2;0;Belo Horizonte;Sudeste;E-commerce;Não;Comum;19,02;6,54
ORD01197;2025-05-22;Chuteira;Esportes;241,67;1;0;Porto Alegre;Sul;E-commerce;Não;VIP;15,57;7,95
ORD01198;2024-09-16;Camiseta;Moda;52,08;2;5;Brasília;Centro-Oeste;Loja Física;Não;Comum;29,69;10,09
ORD01199;2024-10-26;Toalha;Casa;40,85;1;0;Curitiba;Sul;E-commerce;Não;Comum;19,08;10,83
ORD01200;2024-09-29;Tênis;Moda;140,92;1;0;Porto Alegre;Sul;Loja Física;Não;Comum;30,0;7,6
ORD01201;2024-11-20;Sofá;Casa;1465,47;1;5;Belo Horizonte;Sudeste;E-commerce;Não;Comum;20,0;10,13
ORD01202;2024-09-10;Smartphone;Eletrônicos;1798,74;2;0;São Paulo;Sudeste;Loja Física;Sim;Comum;13,76;5,6
ORD01203;2024-10-28;Camiseta;Moda;93,25;3;0;Manaus;Norte;Loja Física;Não;VIP;28,24;23,62
ORD01204;2024-07-08;Fone de Ouvido;Eletrônicos;128,18;1;0;Curitiba;Sul;Loja Física;Não;Comum;13,19;9,28
ORD01205;2025-04-03;Camiseta;Moda;72,69;1;0;Curitiba;Sul;Loja Física;Não;Comum;27,3;6,96
ORD01206;2025-01-26;Chuteira;Esportes;131,59;1;5;Salvador;Nordeste;E-commerce;Não;Comum;19,98;23,72
ORD01207;2024-08-21;Panela;Casa;30,0;1;0;Brasília;Centro-Oeste;E-commerce;Não;Comum;18,34;10,45
ORD01208;2024-10-17;Carregador;Eletrônicos;136,93;3;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;9,69;9,25
ORD01209;2024-07-20;Creme Facial;Beleza;124,92;4;10;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;16,62;9,17
ORD01210;2024-07-24;Bicicleta;Esportes;893,12;1;0;Fortaleza;Nordeste;E-commerce;Não;Comum;20,0;30,25
ORD01211;2025-02-02;Shampoo;Beleza;28,7;1;0;Salvador;Nordeste;Loja Física;Não;Empresa;21,57;12,99
ORD01212;2024-10-24;Fone de Ouvido;Eletrônicos;94,19;2;0;São Paulo;Sudeste;Loja Física;Sim;VIP;12,53;7,92
ORD01213;2025-03-30;Cadeira;Casa;473,03;1;15;São Paulo;Sudeste;Loja Física;Não;Empresa;13,9;13,94
ORD01214;2024-08-21;Tênis;Moda;143,21;1;5;Goiânia;Centro-Oeste;Loja Física;Não;VIP;29,43;10,48
ORD01215;2025-03-07;Creme Facial;Beleza;53,58;4;0;Florianópolis;Sul;Loja Física;Não;Comum;25,0;9,27
ORD01216;2025-06-05;Chuteira;Esportes;217,16;1;5;Porto Alegre;Sul;E-commerce;Não;VIP;15,18;11,43
ORD01217;2025-04-21;Calça Jeans;Moda;100,0;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;29,5;7,75
ORD01218;2025-01-09;Camiseta;Moda;51,96;4;0;São Paulo;Sudeste;E-commerce;Não;Comum;30,0;9,03
ORD01219;2024-08-11;Toalha;Casa;24,5;5;10;Florianópolis;Sul;E-commerce;Não;Comum;18,55;7,36
ORD01220;2025-06-06;Camiseta;Moda;51,66;2;0;Belo Horizonte;Sudeste;E-commerce;Sim;Comum;28,15;9,35
ORD01221;2024-07-07;Carregador;Eletrônicos;62,89;1;0;Manaus;Norte;Loja Física;Não;Comum;12,12;24,22
ORD01222;2025-02-10;Calça Jeans;Moda;100,0;1;10;São Paulo;Sudeste;Loja Física;Não;VIP;29,34;6,97
ORD01223;2024-10-21;Bicicleta;Esportes;531,18;1;0;Recife;Nordeste;E-commerce;Não;Comum;20,0;27,02
ORD01224;2025-01-01;Camiseta;Moda;106,09;1;10;Belo Horizonte;Sudeste;Loja Física;Não;VIP;26,81;5,77
ORD01225;2025-01-04;Toalha;Casa;38,73;3;10;Porto Velho;Norte;E-commerce;Não;Comum;17,16;25,36
ORD01226;2024-12-21;Tênis;Moda;100,0;1;20;Salvador;Nordeste;Loja Física;Não;Comum;30,0;13,21
ORD01227;2024-11-12;Calça Jeans;Moda;100,0;3;20;Brasília;Centro-Oeste;Loja Física;Não;Comum;28,14;10,44
ORD01228;2024-09-12;Cadeira;Casa;152,49;1;5;Fortaleza;Nordeste;E-commerce;Não;Comum;19,98;28,25
ORD01229;2024-07-22;Jaqueta;Moda;546,82;1;0;Salvador;Nordeste;Loja Física;Não;Comum;27,14;23,7
ORD01230;2024-10-09;Tênis;Moda;100,0;1;5;Manaus;Norte;Loja Física;Não;Comum;29,65;24,81
ORD01231;2025-07-03;Notebook;Eletrônicos;2000,0;1;0;Porto Alegre;Sul;E-commerce;Sim;Comum;15,0;10,96
ORD01232;2025-06-02;Notebook;Eletrônicos;2000,0;1;0;Salvador;Nordeste;Loja Física;Não;Comum;14,59;14,45
ORD01233;2025-01-04;Jaqueta;Moda;523,78;2;20;Recife;Nordeste;Loja Física;Não;Comum;26,8;17,01
ORD01234;2024-08-16;Bicicleta;Esportes;500,0;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;18,32;14,96
ORD01235;2025-05-18;Notebook;Eletrônicos;2000,0;1;0;Salvador;Nordeste;Loja Física;Não;VIP;13,62;24,86
ORD01236;2024-07-28;Jaqueta;Moda;630,48;1;20;Florianópolis;Sul;E-commerce;Não;Comum;26,13;7,74
ORD01237;2024-12-05;Creme Facial;Beleza;136,29;1;0;Brasília;Centro-Oeste;Loja Física;Não;VIP;17,62;12,15
ORD01238;2025-01-09;Sofá;Casa;800,0;1;0;Curitiba;Sul;Loja Física;Não;Empresa;19,32;15,39
ORD01239;2024-07-31;Carregador;Eletrônicos;42,44;2;0;São Paulo;Sudeste;E-commerce;Não;VIP;15,0;6,01
ORD01240;2025-02-12;Cadeira;Casa;268,43;1;10;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;19,42;12,78
ORD01241;2025-03-04;Fone de Ouvido;Eletrônicos;302,69;2;0;São Paulo;Sudeste;E-commerce;Não;VIP;12,75;5,08
ORD01242;2025-03-26;Toalha;Casa;20,57;5;0;Curitiba;Sul;Loja Física;Não;Comum;20,0;7,52
ORD01243;2024-07-23;Suplemento;Esportes;64,17;1;5;Porto Alegre;Sul;Loja Física;Não;Comum;20,0;6,62
ORD01244;2024-08-30;Bicicleta;Esportes;1141,66;1;20;Goiânia;Centro-Oeste;E-commerce;Sim;Comum;17,46;20,07
ORD01245;2024-08-29;Calça Jeans;Moda;185,98;1;0;Manaus;Norte;Loja Física;Não;VIP;27,8;32,06
ORD01246;2025-05-14;Calça Jeans;Moda;214,39;1;0;Goiânia;Centro-Oeste;Loja Física;Não;VIP;26,28;9,57
ORD01247;2025-02-06;Carregador;Eletrônicos;183,59;2;10;São Paulo;Sudeste;E-commerce;Não;Comum;10,39;6,13
